dataType,metadata_generatedAt,metadata_generatedBy,metadata_logFileName,metadata_schemaVersion,metadata_RSUID,metadata_kind,metadata_psid,metadata_bsmSource,metadata_externalID,coreData_msgCnt,coreData_id,coreData_secMark,coreData_position_lat,coreData_position_long,coreData_elevation,coreData_accelset_accelYaw,coreData_accelset_lat,coreData_accelset_long,coreData_accelset_vert,coreData_angle,coreData_accuracy_orientation,coreData_accuracy_semiMajor,coreData_accuracy_semiMinor,coreData_transmission,coreData_speed,coreData_heading,coreData_brakes_wheelBrakes_leftFront,coreData_brakes_wheelBrakes_rightFront,coreData_brakes_wheelBrakes_unavailable,coreData_brakes_wheelBrakes_leftRear,coreData_brakes_wheelBrakes_rightRear,coreData_brakes_traction,coreData_brakes_abs,coreData_brakes_scs,coreData_brakes_brakeBoost,coreData_brakes_auxBrakes,coreData_size,part2_suve_classification,part2_suve_cd_hpmstype,part2_suve_cd_role,part2_suve_vd_height,part2_suve_vd_mass,part2_suve_vd_bumpers_front,part2_suve_vd_bumpers_rear,part2_vse_events,part2_vse_ph_crumbdata,part2_vse_pp_confidence,part2_vse_pp_radiusofcurve,part2_vse_lights,coreData_position,randomNum,metadata_generatedAt_timeOfDay
bsm,3/19/2021 6:27,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,102,8030097,11974,279485897,-824552214,-207,-1,2001,0,50,127,7911,4,4,forwardGears,0,19937,1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,NaN,"[{'latOffset': '0', 'lonOffset': '0', 'elevationOffset': '0', 'timeOffset': '405'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '32966'}, {'latOffset': '-59871', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '33192'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '33681'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34647'}, {'latOffset': '-66489', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '35568'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '36028'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '36407'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '36735'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '37138'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '37558'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38250'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38250'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38250'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38250'}]",200,32767,NaN,POINT (-82.4552214 27.9485897),0.086919521,6.453055556
bsm,3/19/2021 6:14,rsu,2021_3_19_6_thea24.csv,1,thea24,in,32,RV,NA,83,8411785,19462,279557708,-824453538,-274,-283,2001,-220,49,127,6891,4,5,unavailable,637,21166,1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""210"", ""length"": ""485""}",10,car,basicVehicle,30,34,43,43,NaN,"[{'latOffset': '-31', 'lonOffset': '-391', 'elevationOffset': '0', 'timeOffset': '31'}, {'latOffset': '-538', 'lonOffset': '-12439', 'elevationOffset': '5', 'timeOffset': '651'}, {'latOffset': '-438', 'lonOffset': '-33831', 'elevationOffset': '4', 'timeOffset': '1560'}, {'latOffset': '-377', 'lonOffset': '-54783', 'elevationOffset': '-8', 'timeOffset': '2429'}, {'latOffset': '-269', 'lonOffset': '-75947', 'elevationOffset': '-21', 'timeOffset': '3328'}, {'latOffset': '-170', 'lonOffset': '-97205', 'elevationOffset': '-21', 'timeOffset': '4415'}, {'latOffset': '3', 'lonOffset': '-102064', 'elevationOffset': '-16', 'timeOffset': '4777'}]",87,-20247,NaN,POINT (-82.4453538 27.9557708),0.686199388,6.238611111
bsm,3/19/2021 5:55,rsu,2021_3_19_5_thea17.csv,1,thea17,in,32,RV,NA,112,8735130,950,279493926,-824529281,-242,25,6,-30,48,127,32511,13,10,unavailable,673,19896,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4529281 27.9493926),0.483471946,5.916666667
bsm,3/19/2021 5:52,rsu,2021_3_19_5_thea24.csv,1,thea24,in,32,RV,NA,5,8013568,45150,279558033,-824453458,-261,1,50,-1,49,127,32585,9,7,unavailable,0,21150,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4453458 27.9558033),0.311404437,5.879166667
bsm,3/19/2021 5:53,rsu,2021_3_19_5_thea2.csv,1,thea2,in,32,RV,NA,94,8579412,32450,279523418,-824456731,-275,-30,19,72,48,127,1878,9,8,unavailable,490,14507,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456731 27.9523418),0.438852023,5.892222222
bsm,3/19/2021 5:53,rsu,2021_3_19_5_thea2.csv,1,thea2,in,32,RV,NA,95,8579412,32550,279523326,-824456732,-275,-23,2,68,48,127,1892,9,8,unavailable,497,14503,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456732 27.9523326),0.646752836,5.892222222
bsm,3/19/2021 6:30,rsu,2021_3_19_6_thea33.csv,1,thea33,in,32,RV,NA,70,8477209,11595,279526727,-824581704,-197,-76,2001,9,49,127,8428,4,4,unavailable,325,26961,0,0,0,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""254"", ""length"": ""1250""}",50,bus,transit,30,34,43,43,NaN,"[{'latOffset': '3466', 'lonOffset': '-1429', 'elevationOffset': '8', 'timeOffset': '3333'}, {'latOffset': '14412', 'lonOffset': '-6457', 'elevationOffset': '39', 'timeOffset': '8098'}, {'latOffset': '24353', 'lonOffset': '-10934', 'elevationOffset': '35', 'timeOffset': '15579'}, {'latOffset': '42061', 'lonOffset': '-18391', 'elevationOffset': '10', 'timeOffset': '26838'}]",134,32767,NaN,POINT (-82.4581704 27.9526727),0.695471519,6.503055556
bsm,3/19/2021 6:29,rsu,2021_3_19_6_thea5.csv,1,thea5,in,32,RV,NA,127,8250565,50777,279524423,-824580676,-200,19,2001,0,49,127,8568,6,5,unavailable,0,27241,1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""254"", ""length"": ""1250""}",50,bus,transit,30,34,43,43,NaN,"[{'latOffset': '1162', 'lonOffset': '-401', 'elevationOffset': '5', 'timeOffset': '1251'}, {'latOffset': '12108', 'lonOffset': '-5430', 'elevationOffset': '36', 'timeOffset': '6016'}, {'latOffset': '22049', 'lonOffset': '-9907', 'elevationOffset': '32', 'timeOffset': '13498'}, {'latOffset': '39757', 'lonOffset': '-17364', 'elevationOffset': '7', 'timeOffset': '24756'}]",200,32767,NaN,POINT (-82.4580676 27.9524423),0.121177141,6.497222222
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,55,8030097,32426,279485897,-824552214,-207,-3,2001,0,49,127,7089,5,6,forwardGears,0,19937,1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,NaN,"[{'latOffset': '-1703', 'lonOffset': '-4923', 'elevationOffset': '3', 'timeOffset': '1990'}, {'latOffset': '-8582', 'lonOffset': '-24779', 'elevationOffset': '0', 'timeOffset': '4286'}, {'latOffset': '-61882', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '28776'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '29011'}, {'latOffset': '-59871', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '29237'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '29726'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '30692'}, {'latOffset': '-66488', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '31613'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '32073'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '32452'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '32780'}, {'latOffset': '-69525', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '33183'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '33603'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '34295'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '34295'}]",200,32767,NaN,POINT (-82.4552214 27.9485897),0.471588624,6.442222222
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,9,8030097,27046,279485897,-824552216,-207,-5,2001,-6,49,127,7128,5,6,forwardGears,2,19937,1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,NaN,"[{'latOffset': '-1704', 'lonOffset': '-4925', 'elevationOffset': '3', 'timeOffset': '1452'}, {'latOffset': '-8583', 'lonOffset': '-24781', 'elevationOffset': '0', 'timeOffset': '3748'}, {'latOffset': '-61883', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '28238'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '28473'}, {'latOffset': '-59872', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '28699'}, {'latOffset': '-59695', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '29188'}, {'latOffset': '-61319', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '30154'}, {'latOffset': '-66489', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '31075'}, {'latOffset': '-68740', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '31535'}, {'latOffset': '-69771', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '31914'}, {'latOffset': '-69992', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '32242'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '32645'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '33065'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '33757'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '33757'}]",200,32767,NaN,POINT (-82.4552216 27.9485897),0.256584013,6.440555556
bsm,3/19/2021 6:27,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,81,8030097,9792,279485897,-824552214,-207,-1,2001,0,50,127,7928,4,4,forwardGears,0,19937,1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,NaN,"[{'latOffset': '0', 'lonOffset': '0', 'elevationOffset': '0', 'timeOffset': '187'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '32748'}, {'latOffset': '-59871', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '32974'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '33463'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34429'}, {'latOffset': '-66489', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '35350'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '35809'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '36189'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '36517'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '36920'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '37340'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38032'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38032'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38032'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '38032'}]",200,32767,NaN,POINT (-82.4552214 27.9485897),0.532572925,6.4525
bsm,3/19/2021 5:55,rsu,2021_3_19_5_thea17.csv,1,thea17,in,32,RV,NA,115,8735130,1250,279493796,-824529655,-241,27,39,-23,48,127,32412,13,10,unavailable,666,19904,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4529655 27.9493796),0.35151693,5.916944444
bsm,3/19/2021 5:53,rsu,2021_3_19_5_thea2.csv,1,thea2,in,32,RV,NA,97,8579412,32800,279523100,-824456738,-275,-28,24,27,49,127,1892,9,8,unavailable,503,14498,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456738 27.95231),0.946119806,5.892222222
bsm,3/19/2021 5:53,rsu,2021_3_19_5_thea2.csv,1,thea2,in,32,RV,NA,96,8579412,32700,279523191,-824456736,-275,-21,12,63,49,127,1892,9,8,unavailable,501,14501,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4456736 27.9523191),0.870558309,5.892222222
bsm,3/19/2021 6:30,rsu,2021_3_19_6_thea33.csv,1,thea33,in,32,RV,NA,71,8477209,11699,279526782,-824581729,-197,-78,2001,9,49,127,8440,4,4,unavailable,327,26951,0,0,0,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""254"", ""length"": ""1250""}",50,bus,transit,30,34,43,43,NaN,"[{'latOffset': '3520', 'lonOffset': '-1454', 'elevationOffset': '8', 'timeOffset': '3343'}, {'latOffset': '14466', 'lonOffset': '-6482', 'elevationOffset': '39', 'timeOffset': '8108'}, {'latOffset': '24407', 'lonOffset': '-10959', 'elevationOffset': '35', 'timeOffset': '15590'}, {'latOffset': '42116', 'lonOffset': '-18416', 'elevationOffset': '10', 'timeOffset': '26848'}]",134,32767,NaN,POINT (-82.4581729 27.9526782),0.277824088,6.503055556
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,42,8030097,58395,279485897,-824552214,-207,-1,2001,0,50,127,7809,4,5,forwardGears,0,19937,1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,NaN,"[{'latOffset': '-1704', 'lonOffset': '-4922', 'elevationOffset': '3', 'timeOffset': '4587'}, {'latOffset': '-8583', 'lonOffset': '-24778', 'elevationOffset': '0', 'timeOffset': '6883'}, {'latOffset': '-61882', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '31373'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '31608'}, {'latOffset': '-59872', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '31834'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '32323'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '33289'}, {'latOffset': '-66489', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34210'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34670'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '35049'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '35377'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '35780'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '36200'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '36892'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '36892'}]",200,32767,NaN,POINT (-82.4552214 27.9485897),0.130903409,6.449444444
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,70,8030097,47343,279485897,-824552214,-207,-1,2001,0,50,127,7650,4,5,forwardGears,0,19937,1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,NaN,"[{'latOffset': '-1704', 'lonOffset': '-4922', 'elevationOffset': '3', 'timeOffset': '3482'}, {'latOffset': '-8583', 'lonOffset': '-24778', 'elevationOffset': '0', 'timeOffset': '5778'}, {'latOffset': '-61882', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '30267'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '30503'}, {'latOffset': '-59872', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '30729'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '31218'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '32184'}, {'latOffset': '-66489', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '33105'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '33565'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '33944'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34272'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '34675'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '35095'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '35787'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '35787'}]",200,32767,NaN,POINT (-82.4552214 27.9485897),0.881840444,6.446388889
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,49,8030097,45177,279485897,-824552214,-207,-2,2001,0,50,127,7543,4,5,forwardGears,0,19937,1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,NaN,"[{'latOffset': '-1703', 'lonOffset': '-4923', 'elevationOffset': '3', 'timeOffset': '3265'}, {'latOffset': '-8583', 'lonOffset': '-24778', 'elevationOffset': '0', 'timeOffset': '5561'}, {'latOffset': '-61882', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '30051'}, {'latOffset': '-60538', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '30286'}, {'latOffset': '-59871', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '30512'}, {'latOffset': '-59694', 'lonOffset': '-131071', 'elevationOffset': '56', 'timeOffset': '31001'}, {'latOffset': '-61318', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '31968'}, {'latOffset': '-66489', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '32889'}, {'latOffset': '-68739', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '33348'}, {'latOffset': '-69770', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '33727'}, {'latOffset': '-69991', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '34055'}, {'latOffset': '-69526', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '34458'}, {'latOffset': '-68197', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '34878'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '35570'}, {'latOffset': '-65860', 'lonOffset': '-131071', 'elevationOffset': '59', 'timeOffset': '35570'}]",200,32767,NaN,POINT (-82.4552214 27.9485897),0.922220455,6.445833333
bsm,3/19/2021 6:17,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,43,8245168,47571,279491667,-824514870,-167,6,2001,39,50,127,10251,6,4,unavailable,1691,14656,0,0,0,0,0,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""220"", ""length"": ""463""}",10,car,basicVehicle,30,34,43,43,NaN,"[{'latOffset': '-5494', 'lonOffset': '-488', 'elevationOffset': '1', 'timeOffset': '185'}, {'latOffset': '-10921', 'lonOffset': '-1620', 'elevationOffset': '3', 'timeOffset': '361'}, {'latOffset': '-16790', 'lonOffset': '-3609', 'elevationOffset': '3', 'timeOffset': '558'}, {'latOffset': '-22156', 'lonOffset': '-6227', 'elevationOffset': '4', 'timeOffset': '747'}, {'latOffset': '-27241', 'lonOffset': '-9521', 'elevationOffset': '-2', 'timeOffset': '937'}, {'latOffset': '-33301', 'lonOffset': '-14427', 'elevationOffset': '-13', 'timeOffset': '1185'}, {'latOffset': '-38696', 'lonOffset': '-19691', 'elevationOffset': '-22', 'timeOffset': '1413'}, {'latOffset': '-44054', 'lonOffset': '-26005', 'elevationOffset': '-19', 'timeOffset': '1662'}, {'latOffset': '-48520', 'lonOffset': '-32339', 'elevationOffset': '-8', 'timeOffset': '1888'}, {'latOffset': '-52375', 'lonOffset': '-39101', 'elevationOffset': '2', 'timeOffset': '2125'}, {'latOffset': '-55917', 'lonOffset': '-46762', 'elevationOffset': '-2', 'timeOffset': '2375'}, {'latOffset': '-59272', 'lonOffset': '-55928', 'elevationOffset': '-9', 'timeOffset': '2664'}, {'latOffset': '-61337', 'lonOffset': '-63389', 'elevationOffset': '-16', 'timeOffset': '2886'}, {'latOffset': '-62687', 'lonOffset': '-70957', 'elevationOffset': '-29', 'timeOffset': '3124'}, {'latOffset': '-63379', 'lonOffset': '-78789', 'elevationOffset': '-37', 'timeOffset': '3362'}]",85,-7049,NaN,POINT (-82.451487 27.9491667),0.321712623,6.296388889
bsm,3/19/2021 5:55,rsu,2021_3_19_5_thea17.csv,1,thea17,in,32,RV,NA,116,8735130,1350,279493753,-824529782,-241,14,2,-15,48,127,32412,13,10,unavailable,666,19905,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""208"", ""length"": ""430""}",NaN,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,POINT (-82.4529782 27.9493753),0.745670266,5.916944444
bsm,3/19/2021 6:26,rsu,2021_3_19_6_thea12.csv,1,thea12,in,32,RV,NA,119,8030097,25182,279485909,-824552193,-208,-6,2001,-10,50,127,7148,5,6,forwardGears,12,19937,1,1,0,1,1,unavailable,unavailable,unavailable,unavailable,unavailable,"{""width"": ""230"", ""length"": ""460""}",10,car,basicVehicle,30,34,43,43,NaN,"[{'latOffset': '-1692', 'lonOffset': '-4902', 'elevationOffset': '2', 'timeOffset': '1266'}, {'latOffset': '-8571', 'lonOffset': '-24758', 'elevationOffset': '-1', 'timeOffset': '3562'}, {'latOffset': '-61871', 'lonOffset': '-131071', 'elevationOffset': '50', 'timeOffset': '28051'}, {'latOffset': '-60526', 'lonOffset': '-131071', 'elevationOffset': '50', 'timeOffset': '28287'}, {'latOffset': '-59860', 'lonOffset': '-131071', 'elevationOffset': '52', 'timeOffset': '28513'}, {'latOffset': '-59682', 'lonOffset': '-131071', 'elevationOffset': '55', 'timeOffset': '29002'}, {'latOffset': '-61306', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '29968'}, {'latOffset': '-66477', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '30889'}, {'latOffset': '-68728', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '31348'}, {'latOffset': '-69759', 'lonOffset': '-131071', 'elevationOffset': '54', 'timeOffset': '31728'}, {'latOffset': '-69980', 'lonOffset': '-131071', 'elevationOffset': '53', 'timeOffset': '32056'}, {'latOffset': '-69514', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '32459'}, {'latOffset': '-68185', 'lonOffset': '-131071', 'elevationOffset': '51', 'timeOffset': '32879'}, {'latOffset': '-65848', 'lonOffset': '-131071', 'elevationOffset': '58', 'timeOffset': '33571'}, {'latOffset': '-65848', 'lonOffset': '-131071', 'elevationOffset': '58', 'timeOffset': '33571'}]",200,32767,NaN,POINT (-82.4552193 27.9485909),0.66874355,6.440277778
